o_x,o_y,d_x,d_y,o_node,d_node
-87.6266589003,41.9075200747,-87.6378442095,41.8932163595,271147928.0,709413342.0
-87.6288741572,41.8920726347,-87.6638654956,41.9726679555,258023465.0,257154257.0
-87.7322454045,41.8551039667,-87.7142147077,41.8681324282,1497324911.0,261116742.0
-87.6288741572,41.8920726347,-87.6209929134,41.8849871918,258023465.0,623820257.0
-87.6513108767,41.9290469366,-87.6317173661,41.9146162864,261236458.0,259745404.0
-87.5941966274,41.7980417164,-87.6035588871,41.783170859,386823019.0,1395192635.0
-87.6327464887,41.8809944707,-87.6378442095,41.8932163595,28289897.0,709413342.0
-87.7215590627,41.968069,-87.7112105933,41.9386661962,305898751.0,313441004.0
-87.6262149064,41.8925077809,-87.6327464887,41.8809944707,258023463.0,28289897.0
-87.5964755956,41.728182061,-87.6023504372,41.8237128095,261192480.0,414162098.0
-87.6988607973,41.8173662079,-87.714003807,41.8390869059,418466972.0,261163038.0
-87.6262105324,41.8991556134,-87.6209929134,41.8849871918,261149262.0,623820257.0
-87.5727819867,41.7615779081,-87.6161341112,41.7632467988,261132617.0,261127106.0
-87.7302324284,41.8785943576,-87.7172201,41.8601900192,261188743.0,261174185.0
-87.6578992921,41.7268354017,-87.6149864759,41.8205743953,261148928.0,3985025077.0
-87.5935612875,41.8132012947,-87.6327464887,41.8809944707,614386724.0,28289897.0
-87.6566440918,41.9425851797,-87.6429586652,41.8679024175,262225141.0,256612742.0
-87.6875155152,41.9751709433,-87.6950125892,42.001571027,261129980.0,261224249.0
-87.6339734222,41.8420761168,-87.6186777673,41.8351179863,261118924.0,261127033.0
-87.6261455896,41.9027880476,-87.6895798343,41.9066385418,261278115.0,261132161.0
-87.6429586652,41.8679024175,-87.7055526328,41.87161966,256612742.0,261132062.0
-87.6378442095,41.8932163595,-87.659122427,42.004764559,709413342.0,261242502.0
-87.684490122,41.8994222543,-87.6572331997,41.8852813201,261135337.0,258956097.0
-87.6558787862,41.96581197,-87.6559981815,41.9442266014,257148945.0,261199726.0
-87.6450896352,41.7836333784,-87.6516929533,41.8162234797,261149779.0,261250999.0
-87.6318639497,41.8920421365,-87.6460070664,41.9534000435,2291929239.0,262167589.0
-87.6261455896,41.9027880476,-87.6540070286,41.9147473049,261278115.0,265641952.0
-87.6327464887,41.8809944707,-87.659122427,42.004764559,28289897.0,261242502.0
-87.6207628651,41.8983317935,-87.6761824959,41.9505456965,27440574.0,307939992.0
-87.6159695226,41.7402057565,-87.6161341112,41.7632467988,261127123.0,261127106.0
-87.6941973701,41.9005603836,-87.6598643178,41.8925368719,261119857.0,261177801.0
-87.6129454143,41.8919715078,-87.6327464887,41.8809944707,736932535.0,28289897.0
-87.6763559892,41.9012069941,-87.6494887289,41.9226862843,261202157.0,370097351.0
-87.6563059862,41.7442051463,-87.6203346241,41.8571838585,261151261.0,288595701.0
-87.6333080367,41.899602111,-87.6488950721,41.7174930361,261267239.0,261162196.0
-87.6221729369,41.8706073724,-87.6750856208,41.8704150003,2428811753.0,1324353893.0
-87.717503858,41.942859303,-87.7328887938,41.8770442134,4081947312.0,261154175.0
-87.6327464887,41.8809944707,-87.6251541272,41.8349623252,28289897.0,1699189487.0
-87.6207628651,41.8983317935,-87.6350918563,41.8510178239,27440574.0,261118916.0
-87.5836072899,41.7555681774,-87.6289833139,41.7686672562,261194539.0,261305469.0
-87.6999685912,41.9284315635,-87.7103539349,41.9066839592,369649696.0,261255841.0
-87.6261455896,41.9027880476,-87.6262149064,41.8925077809,261278115.0,258023463.0
-87.6262149064,41.8925077809,-87.6188683546,41.8909220259,258023463.0,269448563.0
-87.6262149064,41.8925077809,-87.6149864759,41.8205743953,258023463.0,3985025077.0
-87.6358909539,41.9292629902,-87.6207628651,41.8983317935,26099542.0,27440574.0
-87.6635175498,41.874005383,-87.6487879519,41.8361501547,736019814.0,261222943.0
-87.6219716519,41.8774061234,-87.6262149064,41.8925077809,33718417.0,258023463.0
-87.7607889112,41.920126404,-87.759857019,41.970288894,261203093.0,288470605.0
-87.6763559892,41.9012069941,-87.6251921424,41.8788655841,261202157.0,27440219.0
-87.6725026464,41.8299223039,-87.6635175498,41.874005383,261170322.0,736019814.0
-87.7058971305,41.8789144956,-87.7209182385,41.9000696026,261132070.0,261202207.0
-87.717503858,41.942859303,-87.693325868,41.9354389148,4081947312.0,261145281.0
-87.7812865619,41.9420534671,-87.7880088189,41.9275798469,261139169.0,315577854.0
-87.5726073052,41.7468832529,-87.5893233661,41.7696482642,261132625.0,261230087.0
-87.768510849,41.7795828877,-87.7696154528,41.7925923603,261256406.0,540571895.0
-87.6494887289,41.9226862843,-87.6559981815,41.9442266014,370097351.0,261199726.0
-87.6197106717,41.8950334495,-87.6358909539,41.9292629902,262184019.0,26099542.0
-87.642648998,41.8792550844,-87.6188683546,41.8909220259,257381494.0,269448563.0
-87.6333080367,41.899602111,-87.7980321814,41.9292973683,261267239.0,261149035.0
-87.7215590627,41.968069,-87.7633990316,41.9540276487,305898751.0,261210232.0
-87.6950125892,42.001571027,-87.6634164054,41.9867117999,261224249.0,261218260.0
-87.6195429239,41.7437209115,-87.6300448953,41.7424875717,261214305.0,261224834.0
-87.6563059862,41.7442051463,-87.5863483178,41.7441995348,261151261.0,261172176.0
-87.6186777673,41.8351179863,-87.667569312,41.8502663663,261127033.0,261151990.0
-87.6746905879,41.8558061709,-87.6572331997,41.8852813201,261228578.0,258956097.0
-87.6317173661,41.9146162864,-87.6434709559,41.9432371225,259745404.0,262169933.0
-87.6735740325,42.0016981937,-87.7048934862,41.9941436461,261294442.0,7639783802.0
-87.6197106717,41.8950334495,-87.657005027,41.8790669938,262184019.0,261239964.0
-87.7058971305,41.8789144956,-87.6203346241,41.8571838585,261132070.0,288595701.0
-87.657005027,41.8790669938,-87.6188683546,41.8909220259,261239964.0,269448563.0
-87.6266589003,41.9075200747,-87.6572331997,41.8852813201,271147928.0,258956097.0
-87.6727239593,42.0090182269,-87.6515625922,41.9363101308,261289111.0,4173985509.0
-87.6765780714,41.9651417087,-87.6631958495,41.9654457842,264415063.0,257168831.0
-87.6591665992,41.8090182499,-87.6563059862,41.7442051463,386392006.0,261151261.0
-87.6665962653,41.7759288274,-87.6563059862,41.7442051463,261151942.0,261151261.0
-87.6173580061,41.859349715,-87.6572331997,41.8852813201,11938585879.0,258956097.0
-87.714003807,41.8390869059,-87.6487879519,41.8361501547,261163038.0,261222943.0
-87.6635175498,41.874005383,-87.6488950721,41.7174930361,736019814.0,261162196.0
-87.6262105324,41.8991556134,-87.6871159899,42.0157199072,261149262.0,1471357878.0
-87.6173580061,41.859349715,-87.642648998,41.8792550844,11938585879.0,257381494.0
-87.6209929134,41.8849871918,-87.6572331997,41.8852813201,623820257.0,258956097.0
-87.6116848803,41.8140038222,-87.5896070309,41.7979652088,261115062.0,261141741.0
-87.657005027,41.8790669938,-87.6197106717,41.8950334495,261239964.0,262184019.0
-87.6262105324,41.8991556134,-87.6318639497,41.8920421365,261149262.0,2291929239.0
-87.6572331997,41.8852813201,-87.6197106717,41.8950334495,258956097.0,262184019.0
-87.6221729369,41.8706073724,-87.6308650266,41.9058577688,2428811753.0,366593183.0
-87.6188683546,41.8909220259,-87.6572331997,41.8852813201,269448563.0,258956097.0
-87.6429586652,41.8679024175,-87.6209929134,41.8849871918,256612742.0,623820257.0
-87.6572331997,41.8852813201,-87.7220523299,41.9337850524,258956097.0,261227487.0
-87.6197106717,41.8950334495,-87.6209929134,41.8849871918,262184019.0,623820257.0
-87.6763559892,41.9012069941,-87.6635175498,41.874005383,261202157.0,736019814.0
-87.592310855,41.794090253,-87.551428197,41.7412427285,261358990.0,261116225.0
-87.6635175498,41.874005383,-87.6488950721,41.7174930361,736019814.0,261162196.0
-87.6317173661,41.9146162864,-87.671445766,41.9192250505,259745404.0,4332713755.0
-87.6350918563,41.8510178239,-87.6262105324,41.8991556134,261118916.0,261149262.0
-87.6559981815,41.9442266014,-87.6635175498,41.874005383,261199726.0,736019814.0
-87.6179313803,41.7923572233,-87.5949254391,41.7788768603,261126997.0,261137159.0
-87.6173580061,41.859349715,-87.6209929134,41.8849871918,11938585879.0,623820257.0
-87.7242081939,41.7929819032,-87.7696154528,41.7925923603,261160795.0,540571895.0
-87.6572331997,41.8852813201,-87.6428084655,41.8853000224,258956097.0,258020602.0
-87.6378442095,41.8932163595,-87.6262149064,41.8925077809,709413342.0,258023463.0
-87.8060200025,41.9465114202,-87.7234523905,41.9535821253,261181579.0,263372992.0
-87.6558149022,41.9955129914,-87.6357600901,41.9074919303,1257584223.0,261166853.0
-87.6291051864,41.9002212967,-87.6220364612,41.8420111804,250755811.0,1475214573.0
-87.6709450752,41.9083786693,-87.6536139825,41.8983058696,261202244.0,739187858.0
-87.6753116216,41.906025969,-87.7021052472,41.8916970451,261110397.0,408447594.0
-87.6631958495,41.9654457842,-87.6572331997,41.8852813201,257168831.0,258956097.0
-87.6251921424,41.8788655841,-87.6991553432,41.9227606205,27440219.0,366227246.0
-87.7172201,41.8601900192,-87.7302324284,41.8785943576,261174185.0,261188743.0
-87.6300448953,41.7424875717,-87.6485464717,41.7264071108,261224834.0,261173899.0
-87.6572331997,41.8852813201,-87.6288741572,41.8920726347,258956097.0,258023465.0
-87.6716536214,41.8786674201,-87.6592046708,41.8695838595,261197750.0,1309434652.0
-87.551428197,41.7412427285,-87.6161341112,41.7632467988,261116225.0,261127106.0
-87.6173580061,41.859349715,-87.6716536214,41.8786674201,11938585879.0,261197750.0
-87.6405079844,41.8016543686,-87.6994966972,41.8199863127,705910143.0,261202670.0
-87.6603894557,41.958055933,-87.6532439924,41.9528229157,12191241534.0,261273954.0
-87.6108347373,41.8346735981,-87.6125639471,41.8416911186,614386721.0,261176748.0
-87.6219716519,41.8774061234,-87.6378442095,41.8932163595,33718417.0,709413342.0
-87.6665362779,42.0159343756,-87.67861897,42.0091500631,261118345.0,261115200.0
-87.6591665992,41.8090182499,-87.7242081939,41.7929819032,386392006.0,261160795.0
-87.6572331997,41.8852813201,-87.7608129894,41.905820977,258956097.0,2256828389.0
-87.6414597588,41.9217783562,-87.6327464887,41.8809944707,262370227.0,28289897.0
-87.6013151779,41.748623179,-87.6295663156,41.7275849467,261115735.0,261173898.0
-87.6949637498,42.0085407611,-87.67861897,42.0091500631,261224252.0,261115200.0
-87.6991553432,41.9227606205,-87.6763559892,41.9012069941,366227246.0,261202157.0
-87.6012851221,41.7904693995,-87.5853031602,41.8012268363,261176761.0,1578759292.0
-87.6318639497,41.8920421365,-87.6129454143,41.8919715078,2291929239.0,736932535.0
-87.7560467111,41.8906088526,-87.7209182385,41.9000696026,261258147.0,261202207.0
-87.6209929134,41.8849871918,-87.6378442095,41.8932163595,623820257.0,709413342.0
-87.6631267998,42.0003203059,-87.6262105324,41.8991556134,261160883.0,261149262.0
-87.6321092196,41.9002656868,-87.6653376596,41.9066507664,2291929252.0,261166397.0
-87.6179313803,41.7923572233,-87.6563059862,41.7442051463,261126997.0,261151261.0
-87.6219716519,41.8774061234,-87.6261455896,41.9027880476,33718417.0,261278115.0
-87.6796002867,41.8995065476,-87.6378442095,41.8932163595,261172241.0,709413342.0
-87.6327464887,41.8809944707,-87.6219716519,41.8774061234,28289897.0,33718417.0
-87.6357600901,41.9074919303,-87.6327464887,41.8809944707,261166853.0,28289897.0
-87.7172201,41.8601900192,-87.6635175498,41.874005383,261174185.0,736019814.0
-87.6262105324,41.8991556134,-87.6327464887,41.8809944707,261149262.0,28289897.0
-87.6428084655,41.8853000224,-87.644209287,41.856309817,258020602.0,345514666.0
-87.6653376596,41.9066507664,-87.6470785093,41.942577185,261166397.0,261139211.0
-87.6012851221,41.7904693995,-87.6173580061,41.859349715,261176761.0,11938585879.0
-87.6559981815,41.9442266014,-87.6634164054,41.9867117999,261199726.0,261218260.0
-87.7112105933,41.9386661962,-87.6251921424,41.8788655841,313441004.0,27440219.0
-87.6341560931,41.922082541,-87.6327464887,41.8809944707,656680113.0,28289897.0
-87.672920435,41.8631181033,-87.6750856208,41.8704150003,261145360.0,1324353893.0
-87.6207628651,41.8983317935,-87.6698377982,41.8996701799,27440574.0,261336469.0
-87.6262149064,41.8925077809,-87.6572331997,41.8852813201,258023463.0,258956097.0
-87.6634164054,41.9867117999,-87.6494887289,41.9226862843,261218260.0,370097351.0
-87.6559981815,41.9442266014,-87.6763559892,41.9012069941,261199726.0,261202157.0
-87.5727819867,41.7615779081,-87.6159695226,41.7402057565,261132617.0,261127123.0
-87.6559981815,41.9442266014,-87.6251921424,41.8788655841,261199726.0,27440219.0
-87.6763559892,41.9012069941,-87.6635175498,41.874005383,261202157.0,736019814.0
-87.7282271686,41.8843342115,-87.7328887938,41.8770442134,261204760.0,261154175.0
-87.6203346241,41.8571838585,-87.6023504372,41.8237128095,288595701.0,414162098.0
-87.6207628651,41.8983317935,-87.6327464887,41.8809944707,27440574.0,28289897.0
-87.592310855,41.794090253,-87.551428197,41.7412427285,261358990.0,261116225.0
-87.6591665992,41.8090182499,-87.6635175498,41.874005383,386392006.0,736019814.0
-87.7445755674,41.8767621307,-87.6428084655,41.8853000224,737123268.0,258020602.0
-87.6603894557,41.958055933,-87.6641882421,41.9799124453,12191241534.0,257171881.0
-87.7083657043,41.7457577128,-87.6563059862,41.7442051463,261166819.0,261151261.0
-87.592310855,41.794090253,-87.6424975271,41.7771962546,261358990.0,261214537.0
-87.657005027,41.8790669938,-87.6428084655,41.8853000224,261239964.0,258020602.0
-87.759857019,41.970288894,-87.7832380336,41.9752809258,288470605.0,261343596.0
-87.6470785093,41.942577185,-87.6572331997,41.8852813201,261139211.0,258956097.0
-87.6638654956,41.9726679555,-87.6219716519,41.8774061234,257154257.0,33718417.0
-87.6221729369,41.8706073724,-87.6327464887,41.8809944707,2428811753.0,28289897.0
-87.551428197,41.7412427285,-87.6333080367,41.899602111,261116225.0,261267239.0
-87.6638654956,41.9726679555,-87.6460070664,41.9534000435,257154257.0,262167589.0
-87.693325868,41.9354389148,-87.7018845586,41.9047120004,261145281.0,261207090.0
-87.6207628651,41.8983317935,-87.6572331997,41.8852813201,27440574.0,258956097.0
-87.6219716519,41.8774061234,-87.6221729369,41.8706073724,33718417.0,2428811753.0
-87.6502900743,41.9729293173,-87.6129454143,41.8919715078,257119074.0,736932535.0
-87.6964352325,41.795430631,-87.714003807,41.8390869059,261163996.0,261163038.0
-87.6327464887,41.8809944707,-87.6188683546,41.8909220259,28289897.0,269448563.0
-87.6941973701,41.9005603836,-87.6698377982,41.8996701799,261119857.0,261336469.0
-87.6333080367,41.899602111,-87.6494887289,41.9226862843,261267239.0,370097351.0
-87.6173580061,41.859349715,-87.6540926517,41.8716894745,11938585879.0,2004538727.0
-87.6563059862,41.7442051463,-87.6635175498,41.874005383,261151261.0,736019814.0
-87.6327464887,41.8809944707,-87.6173580061,41.859349715,28289897.0,11938585879.0
-87.6568039088,41.9491397709,-87.6676836101,42.0062788614,4384635705.0,261166381.0
-87.7655016086,41.9272609555,-87.771166703,41.9788295262,261236570.0,261115432.0
-87.6635175498,41.874005383,-87.7302324284,41.8785943576,736019814.0,261188743.0
-87.6314065252,41.8710158803,-87.6327464887,41.8809944707,874447445.0,28289897.0
-87.6424975271,41.7771962546,-87.6591665992,41.8090182499,261214537.0,386392006.0
-87.6635175498,41.874005383,-87.667569312,41.8502663663,736019814.0,261151990.0
-87.6875155152,41.9751709433,-87.6950125892,42.001571027,261129980.0,261224249.0
-87.6195429239,41.7437209115,-87.6611066433,41.7540875837,261214305.0,261116433.0
-87.6188683546,41.8909220259,-87.6262149064,41.8925077809,269448563.0,258023463.0
-87.6572331997,41.8852813201,-87.6209929134,41.8849871918,258956097.0,623820257.0
-87.640698076,41.9431550855,-87.6357600901,41.9074919303,2650379809.0,261166853.0
-87.6652247765,41.9944422482,-87.7048934862,41.9941436461,261159008.0,7639783802.0
-87.6327464887,41.8809944707,-87.6357600901,41.9074919303,28289897.0,261166853.0
-87.6197106717,41.8950334495,-87.6378442095,41.8932163595,262184019.0,709413342.0
-87.6262105324,41.8991556134,-87.5831437169,41.7905062613,261149262.0,1393844035.0
-87.6266589003,41.9075200747,-87.6197106717,41.8950334495,271147928.0,262184019.0
-87.6251921424,41.8788655841,-87.7209182385,41.9000696026,27440219.0,261202207.0
-87.6261455896,41.9027880476,-87.6647458359,41.8924931672,261278115.0,261198397.0
-87.695666342,41.7718485152,-87.6424975271,41.7771962546,261150080.0,261214537.0
-87.6357600901,41.9074919303,-87.6653376596,41.9066507664,261166853.0,261166397.0
-87.6219716519,41.8774061234,-87.6727239593,42.0090182269,33718417.0,261289111.0
-87.6698377982,41.8996701799,-87.6314065252,41.8710158803,261336469.0,874447445.0
-87.5727171342,41.7296764229,-87.5863483178,41.7441995348,261142325.0,261172176.0
-87.6661106945,41.9360865352,-87.685362024,41.9286190509,2895997706.0,261092768.0
-87.6327464887,41.8809944707,-87.6378442095,41.8932163595,28289897.0,709413342.0
-87.6572331997,41.8852813201,-87.6188683546,41.8909220259,258956097.0,269448563.0
-87.6572331997,41.8852813201,-87.6188683546,41.8909220259,258956097.0,269448563.0
-87.6991553432,41.9227606205,-87.6838349425,41.9477915865,366227246.0,261181630.0
-87.6422063127,41.9305785697,-87.6327464887,41.8809944707,261236606.0,28289897.0
-87.6358909539,41.9292629902,-87.642648998,41.8792550844,26099542.0,257381494.0
-87.6523653588,41.9636331692,-87.6197106717,41.8950334495,257169228.0,262184019.0
-87.6540070286,41.9147473049,-87.6262149064,41.8925077809,265641952.0,258023463.0
-87.7215382944,41.9063227109,-87.6738072384,41.9292725315,261262126.0,102708212.0
-87.6559981815,41.9442266014,-87.6333080367,41.899602111,261199726.0,261267239.0
-87.6262105324,41.8991556134,-87.6428084655,41.8853000224,261149262.0,258020602.0
-87.7234523905,41.9535821253,-87.6559981815,41.9442266014,263372992.0,261199726.0
-87.695666342,41.7718485152,-87.6964352325,41.795430631,261150080.0,261163996.0
-87.6209929134,41.8849871918,-87.6197106717,41.8950334495,623820257.0,262184019.0
-87.6357600901,41.9074919303,-87.6129454143,41.8919715078,261166853.0,736932535.0
-87.6327464887,41.8809944707,-87.6219716519,41.8774061234,28289897.0,33718417.0
-87.642648998,41.8792550844,-87.6572331997,41.8852813201,257381494.0,258956097.0
-87.6203346241,41.8571838585,-87.6634164054,41.9867117999,288595701.0,261218260.0
-87.7234523905,41.9535821253,-87.7633990316,41.9540276487,263372992.0,261210232.0
-87.7296791339,41.9196352314,-87.6428084655,41.8853000224,4081947222.0,258020602.0
-87.6327464887,41.8809944707,-87.6207628651,41.8983317935,28289897.0,27440574.0
-87.7633990316,41.9540276487,-87.7112105933,41.9386661962,261210232.0,313441004.0
-87.6341560931,41.922082541,-87.6572331997,41.8852813201,656680113.0,258956097.0
-87.6327464887,41.8809944707,-87.6188683546,41.8909220259,28289897.0,269448563.0
-87.6519703953,41.9492209135,-87.6714455473,41.9797955506,261181583.0,257170004.0
-87.6988607973,41.8173662079,-87.6964352325,41.795430631,418466972.0,261163996.0
-87.5961833442,41.8089162826,-87.5949254391,41.7788768603,1588205336.0,261137159.0
-87.642648998,41.8792550844,-87.6318639497,41.8920421365,257381494.0,2291929239.0
-87.6159695226,41.7402057565,-87.592310855,41.794090253,261127123.0,261358990.0
-87.6763559892,41.9012069941,-87.6251921424,41.8788655841,261202157.0,27440219.0
-87.5893233661,41.7696482642,-87.6084265019,41.7831007248,261230087.0,261219408.0
-87.7269298425,41.7697780588,-87.7242081939,41.7929819032,538028307.0,261160795.0
-87.6207628651,41.8983317935,-87.6209929134,41.8849871918,27440574.0,623820257.0
-87.657005027,41.8790669938,-87.6502900743,41.9729293173,261239964.0,257119074.0
-87.5896070309,41.7979652088,-87.6376353868,41.7764307773,261141741.0,261195722.0
-87.6618611238,41.8741766252,-87.6327464887,41.8809944707,1309327401.0,28289897.0
-87.6339734222,41.8420761168,-87.6203346241,41.8571838585,261118924.0,288595701.0
-87.6333080367,41.899602111,-87.6251921424,41.8788655841,261267239.0,27440219.0
-87.7819640228,41.964474648,-87.6765780714,41.9651417087,261127851.0,264415063.0
-87.6487879519,41.8361501547,-87.6725026464,41.8299223039,261222943.0,261170322.0
-87.6262105324,41.8991556134,-87.6525344838,41.8926581076,261149262.0,709393026.0
-87.671445766,41.9192250505,-87.6453787624,41.962178629,4332713755.0,26794623.0
-87.6251921424,41.8788655841,-87.5949254391,41.7788768603,27440219.0,261137159.0
-87.5756371314,41.7284560288,-87.6327464887,41.8809944707,261154839.0,28289897.0
-87.6333080367,41.899602111,-87.6763559892,41.9012069941,261267239.0,261202157.0
-87.6530217894,41.9581548757,-87.6129454143,41.8919715078,257372149.0,736932535.0
-87.6875155152,41.9751709433,-87.6763559892,41.9012069941,261129980.0,261202157.0
-87.6178596758,41.8129489392,-87.6333080367,41.899602111,261127048.0,261267239.0
-87.6314065252,41.8710158803,-87.6572331997,41.8852813201,874447445.0,258956097.0
-87.6219716519,41.8774061234,-87.6502900743,41.9729293173,33718417.0,257119074.0
-87.6327464887,41.8809944707,-87.6209929134,41.8849871918,28289897.0,623820257.0
-87.6542980837,41.9462945357,-87.6266589003,41.9075200747,1764458377.0,271147928.0
-87.6499072264,41.9049353016,-87.6288741572,41.8920726347,734237297.0,258023465.0
-87.657005027,41.8790669938,-87.6327464887,41.8809944707,261239964.0,28289897.0
-87.6298717446,41.7617023786,-87.6429586652,41.8679024175,261224822.0,256612742.0
-87.632184554,41.7544341714,-87.6327464887,41.8809944707,261116450.0,28289897.0
-87.6763559892,41.9012069941,-87.6991553432,41.9227606205,261202157.0,366227246.0
-87.7302324284,41.8785943576,-87.7058971305,41.8789144956,261188743.0,261132070.0
-87.657005027,41.8790669938,-87.6499072264,41.9049353016,261239964.0,734237297.0
-87.6875155152,41.9751709433,-87.6634164054,41.9867117999,261129980.0,261218260.0
-87.6750856208,41.8704150003,-87.6751020589,41.8161780153,1324353893.0,261228604.0
-87.6701668569,42.0096228806,-87.6558787862,41.96581197,261289110.0,257148945.0
-87.714003807,41.8390869059,-87.6339734222,41.8420761168,261163038.0,261118924.0
-87.6490722438,41.8446607763,-87.642648998,41.8792550844,261302563.0,257381494.0
-87.6341560931,41.922082541,-87.6540070286,41.9147473049,656680113.0,265641952.0
-87.6129454143,41.8919715078,-87.6209929134,41.8849871918,736932535.0,623820257.0
-87.6333080367,41.899602111,-87.6563059862,41.7442051463,261267239.0,261151261.0
-87.6634164054,41.9867117999,-87.6558787862,41.96581197,261218260.0,257148945.0
-87.6262149064,41.8925077809,-87.6209929134,41.8849871918,258023463.0,623820257.0
-87.6291051864,41.9002212967,-87.6639582144,42.0094125471,250755811.0,261214980.0
-87.6635175498,41.874005383,-87.6665962653,41.7759288274,736019814.0,261151942.0
-87.6750856208,41.8704150003,-87.6341560931,41.922082541,1324353893.0,656680113.0
-87.6711095263,41.9724370811,-87.6564115308,41.9362371791,257173202.0,4173985511.0
-87.6536139825,41.8983058696,-87.6572331997,41.8852813201,739187858.0,258956097.0
-87.6994797204,41.9120734929,-87.6358909539,41.9292629902,261344364.0,26099542.0
-87.6333080367,41.899602111,-87.6161341112,41.7632467988,261267239.0,261127106.0
-87.6385749205,41.9383912577,-87.6207628651,41.8983317935,259384082.0,27440574.0
-87.6318639497,41.8920421365,-87.6598643178,41.8925368719,2291929239.0,261177801.0
-87.6178596758,41.8129489392,-87.6161341112,41.7632467988,261127048.0,261127106.0
-87.6563059862,41.7442051463,-87.6159695226,41.7402057565,261151261.0,261127123.0
-87.715732633,41.8566586145,-87.6188683546,41.8909220259,2399951306.0,269448563.0
-87.592310855,41.794090253,-87.5961833442,41.8089162826,261358990.0,1588205336.0
-87.6358909539,41.9292629902,-87.6209929134,41.8849871918,26099542.0,623820257.0
-87.6487879519,41.8361501547,-87.6251921424,41.8788655841,261222943.0,27440219.0
-87.6559981815,41.9442266014,-87.6763559892,41.9012069941,261199726.0,261202157.0
-87.6701668569,42.0096228806,-87.6634164054,41.9867117999,261289110.0,261218260.0
-87.6561568309,41.9289672664,-87.6746905879,41.8558061709,261223218.0,261228578.0
-87.6214361442,41.8076176173,-87.5896070309,41.7979652088,468420069.0,261141741.0
-87.6241352979,41.8492467545,-87.6318639497,41.8920421365,253960123.0,2291929239.0
-87.642648998,41.8792550844,-87.681993542,41.9833308063,257381494.0,257172787.0
-87.6129454143,41.8919715078,-87.6409015248,41.9074128162,736932535.0,261228328.0
-87.6324245245,41.8090844303,-87.5949254391,41.7788768603,9600678723.0,261137159.0
-87.6378442095,41.8932163595,-87.6567362073,41.7722993987,709413342.0,261150037.0
-87.6207628651,41.8983317935,-87.6188683546,41.8909220259,27440574.0,269448563.0
-87.6197106717,41.8950334495,-87.5628473838,41.7584079022,262184019.0,261117525.0
-87.6634164054,41.9867117999,-87.6558787862,41.96581197,261218260.0,257148945.0
-87.6219716519,41.8774061234,-87.6173580061,41.859349715,33718417.0,11938585879.0
-87.6209929134,41.8849871918,-87.7142147077,41.8681324282,623820257.0,261116742.0
-87.6649539167,41.8997373884,-87.6221729369,41.8706073724,261166444.0,2428811753.0
-87.6631958495,41.9654457842,-87.6318639497,41.8920421365,257168831.0,2291929239.0
-87.6559118484,41.9217014922,-87.6846859492,41.9067077917,286369393.0,261135341.0
-87.6197106717,41.8950334495,-87.642648998,41.8792550844,262184019.0,257381494.0
-87.6750856208,41.8704150003,-87.6428084655,41.8853000224,1324353893.0,258020602.0
-87.6635175498,41.874005383,-87.6750753124,41.713148612,736019814.0,261210580.0
-87.6460070664,41.9534000435,-87.6470785093,41.942577185,262167589.0,261139211.0
-87.6428084655,41.8853000224,-87.6510618838,41.9217781876,258020602.0,370097483.0
-87.6262149064,41.8925077809,-87.647113634,41.946489764,258023463.0,262170926.0
-87.6510618838,41.9217781876,-87.6314065252,41.8710158803,370097483.0,874447445.0
-87.7079560058,41.7752452362,-87.6980008039,41.7681062939,261169886.0,261142089.0
-87.6178596758,41.8129489392,-87.6186777673,41.8351179863,261127048.0,261127033.0
-87.6875155152,41.9751709433,-87.6950125892,42.001571027,261129980.0,261224249.0
-87.6429586652,41.8679024175,-87.5628473838,41.7584079022,256612742.0,261117525.0
-87.6197106717,41.8950334495,-87.6327464887,41.8809944707,262184019.0,28289897.0
-87.6378442095,41.8932163595,-87.6572331997,41.8852813201,709413342.0,258956097.0
-87.6378442095,41.8932163595,-87.6357600901,41.9074919303,709413342.0,261166853.0
-87.6558787862,41.96581197,-87.6559981815,41.9442266014,257148945.0,261199726.0
-87.5727819867,41.7615779081,-87.6179313803,41.7923572233,261132617.0,261126997.0
-87.6207628651,41.8983317935,-87.6327464887,41.8809944707,27440574.0,28289897.0
-87.6173580061,41.859349715,-87.6219716519,41.8774061234,11938585879.0,33718417.0
-87.6572331997,41.8852813201,-87.6209929134,41.8849871918,258956097.0,623820257.0
-87.771166703,41.9788295262,-87.7215590627,41.968069,261115432.0,305898751.0
-87.6499072264,41.9049353016,-87.657005027,41.8790669938,734237297.0,261239964.0
-87.6542980837,41.9462945357,-87.6640782395,41.9218774613,1764458377.0,250755914.0
-87.6209929134,41.8849871918,-87.6572331997,41.8852813201,623820257.0,258956097.0
-87.657005027,41.8790669938,-87.6378442095,41.8932163595,261239964.0,709413342.0
-87.5961833442,41.8089162826,-87.6159695226,41.7402057565,1588205336.0,261127123.0
-87.6499072264,41.9049353016,-87.640698076,41.9431550855,734237297.0,2650379809.0
-87.6333080367,41.899602111,-87.6559981815,41.9442266014,261267239.0,261199726.0
-87.6649539167,41.8997373884,-87.6540070286,41.9147473049,261166444.0,265641952.0
-87.6300448953,41.7424875717,-87.6343417807,41.7872788781,261224834.0,261114187.0
-87.668574537,41.8559343655,-87.683227168,41.8555013528,261151985.0,261287281.0
