o_x,o_y,d_x,d_y,o_node,d_node
-87.6129454143,41.8919715078,-87.6327464887,41.8809944707,736932535.0,28289897.0
-87.5989445134,41.7979711911,-87.5986973707,41.7832245177,261313716.0,261192486.0
-87.6635175498,41.874005383,-87.6494887289,41.9226862843,736019814.0,370097351.0
-87.6559981815,41.9442266014,-87.6763559892,41.9012069941,261199726.0,261202157.0
-87.6991553432,41.9227606205,-87.6559981815,41.9442266014,366227246.0,261199726.0
-87.6219716519,41.8774061234,-87.6188683546,41.8909220259,33718417.0,269448563.0
-87.6350918563,41.8510178239,-87.6262149064,41.8925077809,261118916.0,258023463.0
-87.7302324284,41.8785943576,-87.714003807,41.8390869059,261188743.0,261163038.0
-87.6314065252,41.8710158803,-87.6750856208,41.8704150003,874447445.0,1324353893.0
-87.7172201,41.8601900192,-87.7058971305,41.8789144956,261174185.0,261132070.0
-87.6709663837,41.9359889065,-87.6453787624,41.962178629,261145267.0,26794623.0
-87.6591665992,41.8090182499,-87.6665962653,41.7759288274,386392006.0,261151942.0
-87.6635175498,41.874005383,-87.667569312,41.8502663663,736019814.0,261151990.0
-87.6129454143,41.8919715078,-87.6219716519,41.8774061234,736932535.0,33718417.0
-87.672920435,41.8631181033,-87.6314065252,41.8710158803,261145360.0,874447445.0
-87.657005027,41.8790669938,-87.6188683546,41.8909220259,261239964.0,269448563.0
-87.657005027,41.8790669938,-87.6262149064,41.8925077809,261239964.0,258023463.0
-87.6434709559,41.9432371225,-87.6540070286,41.9147473049,262169933.0,265641952.0
-87.6197106717,41.8950334495,-87.6327464887,41.8809944707,262184019.0,28289897.0
-87.6750856208,41.8704150003,-87.6219716519,41.8774061234,1324353893.0,33718417.0
-87.6950125892,42.001571027,-87.6701668569,42.0096228806,261224249.0,261289110.0
-87.642648998,41.8792550844,-87.6209929134,41.8849871918,257381494.0,623820257.0
-87.6499072264,41.9049353016,-87.657005027,41.8790669938,734237297.0,261239964.0
-87.6652247765,41.9944422482,-87.6453787624,41.962178629,261159008.0,26794623.0
-87.6763559892,41.9012069941,-87.6635175498,41.874005383,261202157.0,736019814.0
-87.6262149064,41.8925077809,-87.6317173661,41.9146162864,258023463.0,259745404.0
-87.6540070286,41.9147473049,-87.6327464887,41.8809944707,265641952.0,28289897.0
-87.6542980837,41.9462945357,-87.6841474493,41.8847677845,1764458377.0,261135318.0
-87.7058971305,41.8789144956,-87.6635175498,41.874005383,261132070.0,736019814.0
-87.7084530037,41.8773046203,-87.7698815509,41.88366198,261154163.0,2460939638.0
-87.6378442095,41.8932163595,-87.5874792581,41.8059116993,709413342.0,261145931.0
-87.6612652184,41.936159071,-87.6840183712,41.9668340674,308440798.0,261212626.0
-87.6327464887,41.8809944707,-87.6173580061,41.859349715,28289897.0,11938585879.0
-87.5896070309,41.7979652088,-87.6327464887,41.8809944707,261141741.0,28289897.0
-87.6378442095,41.8932163595,-87.6197106717,41.8950334495,709413342.0,262184019.0
-87.6494887289,41.9226862843,-87.6559981815,41.9442266014,370097351.0,261199726.0
-87.6572331997,41.8852813201,-87.642648998,41.8792550844,258956097.0,257381494.0
-87.6209929134,41.8849871918,-87.642648998,41.8792550844,623820257.0,257381494.0
-87.6572331997,41.8852813201,-87.6378442095,41.8932163595,258956097.0,709413342.0
-87.6460070664,41.9534000435,-87.6540070286,41.9147473049,262167589.0,265641952.0
-87.6262149064,41.8925077809,-87.6327464887,41.8809944707,258023463.0,28289897.0
-87.6634164054,41.9867117999,-87.6333080367,41.899602111,261218260.0,261267239.0
-87.5831437169,41.7905062613,-87.6378442095,41.8932163595,1393844035.0,709413342.0
-87.6327464887,41.8809944707,-87.657005027,41.8790669938,28289897.0,261239964.0
-87.6429586652,41.8679024175,-87.6288741572,41.8920726347,256612742.0,258023465.0
-87.5986973707,41.7832245177,-87.6173580061,41.859349715,261192486.0,11938585879.0
-87.6763559892,41.9012069941,-87.771166703,41.9788295262,261202157.0,261115432.0
-87.5836072899,41.7555681774,-87.5874792581,41.8059116993,261194539.0,261145931.0
-87.6750856208,41.8704150003,-87.6598643178,41.8925368719,1324353893.0,261177801.0
-87.6460070664,41.9534000435,-87.6603894557,41.958055933,262167589.0,12191241534.0
-87.6631958495,41.9654457842,-87.6470785093,41.942577185,257168831.0,261139211.0
-87.6341560931,41.922082541,-87.685362024,41.9286190509,656680113.0,261092768.0
-87.6327464887,41.8809944707,-87.6129454143,41.8919715078,28289897.0,736932535.0
-87.6241352979,41.8492467545,-87.6209929134,41.8849871918,253960123.0,623820257.0
-87.6266589003,41.9075200747,-87.6318639497,41.8920421365,271147928.0,2291929239.0
-87.6327464887,41.8809944707,-87.6572331997,41.8852813201,28289897.0,258956097.0
-87.5727819867,41.7615779081,-87.551428197,41.7412427285,261132617.0,261116225.0
-87.632184554,41.7544341714,-87.6295663156,41.7275849467,261116450.0,261173898.0
-87.7633990316,41.9540276487,-87.6251921424,41.8788655841,261210232.0,27440219.0
-87.714003807,41.8390869059,-87.667569312,41.8502663663,261163038.0,261151990.0
-87.685362024,41.9286190509,-87.671445766,41.9192250505,261092768.0,4332713755.0
-87.7347397536,41.9243470769,-87.7655016086,41.9272609555,440910596.0,261236570.0
-87.6946307194,41.994059824,-87.6638654956,41.9726679555,261159022.0,257154257.0
-87.6515625922,41.9363101308,-87.6188683546,41.8909220259,4173985509.0,269448563.0
-87.6378442095,41.8932163595,-87.5739519554,41.7697847237,709413342.0,261148742.0
-87.7622859818,41.9605182177,-87.7749947889,42.0020154637,287487748.0,261180149.0
-87.6129454143,41.8919715078,-87.6209929134,41.8849871918,736932535.0,623820257.0
-87.7234523905,41.9535821253,-87.7112105933,41.9386661962,263372992.0,313441004.0
-87.6603894557,41.958055933,-87.6564115308,41.9362371791,12191241534.0,4173985511.0
-87.6941973701,41.9005603836,-87.7049072355,41.9283913974,261119857.0,369649678.0
-87.6233665115,41.7065878819,-87.5949254391,41.7788768603,261137021.0,261137159.0
-87.6696239301,41.8924331563,-87.6750856208,41.8704150003,261198400.0,1324353893.0
-87.6510618838,41.9217781876,-87.6860998978,41.972035672,370097483.0,261134310.0
-87.6653376596,41.9066507664,-87.6262105324,41.8991556134,261166397.0,261149262.0
-87.6950125892,42.001571027,-87.6634164054,41.9867117999,261224249.0,261218260.0
-87.6378442095,41.8932163595,-87.642648998,41.8792550844,709413342.0,257381494.0
-87.6209929134,41.8849871918,-87.6467297286,41.9346591566,623820257.0,259576127.0
-87.6262105324,41.8991556134,-87.6197106717,41.8950334495,261149262.0,262184019.0
-87.6559118484,41.9217014922,-87.6209929134,41.8849871918,286369393.0,623820257.0
-87.6288741572,41.8920726347,-87.6241352979,41.8492467545,258023465.0,253960123.0
-87.6591665992,41.8090182499,-87.6487879519,41.8361501547,386392006.0,261222943.0
-87.6559981815,41.9442266014,-87.6558787862,41.96581197,261199726.0,257148945.0
-87.6262105324,41.8991556134,-87.6378442095,41.8932163595,261149262.0,709413342.0
-87.6559981815,41.9442266014,-87.6558787862,41.96581197,261199726.0,257148945.0
-87.6179313803,41.7923572233,-87.6178596758,41.8129489392,261126997.0,261127048.0
-87.6753116216,41.906025969,-87.6499072264,41.9049353016,261110397.0,734237297.0
-87.6572331997,41.8852813201,-87.6429586652,41.8679024175,258956097.0,256612742.0
-87.6409015248,41.9074128162,-87.689951469,41.9216471318,261228328.0,261132208.0
-87.6563059862,41.7442051463,-87.6159695226,41.7402057565,261151261.0,261127123.0
-87.6991553432,41.9227606205,-87.7172201,41.8601900192,366227246.0,261174185.0
-87.6032571641,41.776910545,-87.6108347373,41.8346735981,261158009.0,614386721.0
-87.6012851221,41.7904693995,-87.5853031602,41.8012268363,261176761.0,1578759292.0
-87.5961833442,41.8089162826,-87.5949254391,41.7788768603,1588205336.0,261137159.0
-87.6209929134,41.8849871918,-87.6536139825,41.8983058696,623820257.0,739187858.0
-87.7235831853,41.9836363072,-87.771166703,41.9788295262,261105009.0,261115432.0
-87.6494887289,41.9226862843,-87.6339734222,41.8420761168,370097351.0,261118924.0
-87.6188683546,41.8909220259,-87.6262149064,41.8925077809,269448563.0,258023463.0
-87.5964755956,41.728182061,-87.6690544032,41.6897299145,261192480.0,261192294.0
-87.6209929134,41.8849871918,-87.6291051864,41.9002212967,623820257.0,250755811.0
-87.6530217894,41.9581548757,-87.6502900743,41.9729293173,257372149.0,257119074.0
-87.6439653703,41.949829346,-87.6709450752,41.9083786693,257967566.0,261202244.0
-87.5727819867,41.7615779081,-87.5949254391,41.7788768603,261132617.0,261137159.0
-87.6333080367,41.899602111,-87.6763559892,41.9012069941,261267239.0,261202157.0
-87.6907750098,41.9448137543,-87.6317173661,41.9146162864,308435154.0,259745404.0
-87.6241352979,41.8492467545,-87.642648998,41.8792550844,253960123.0,257381494.0
-87.6532439924,41.9528229157,-87.6197106717,41.8950334495,261273954.0,262184019.0
-87.5628473838,41.7584079022,-87.5902857319,41.7621651218,261117525.0,261160225.0
-87.6964352325,41.795430631,-87.695666342,41.7718485152,261163996.0,261150080.0
-87.6129454143,41.8919715078,-87.6219716519,41.8774061234,736932535.0,33718417.0
-87.7103591445,41.9210196071,-87.642648998,41.8792550844,261203064.0,257381494.0
-87.7058971305,41.8789144956,-87.6251921424,41.8788655841,261132070.0,27440219.0
-87.6129454143,41.8919715078,-87.6409015248,41.9074128162,736932535.0,261228328.0
-87.6510618838,41.9217781876,-87.6314065252,41.8710158803,370097483.0,874447445.0
-87.6350918563,41.8510178239,-87.6513108767,41.9290469366,261118916.0,261236458.0
-87.6327464887,41.8809944707,-87.6125639471,41.8416911186,28289897.0,261176748.0
-87.6665962653,41.7759288274,-87.6591665992,41.8090182499,261151942.0,386392006.0
-87.667569312,41.8502663663,-87.6591665992,41.8090182499,261151990.0,386392006.0
-87.630963601,41.9094956686,-87.6439653703,41.949829346,264429295.0,257967566.0
-87.6572331997,41.8852813201,-87.7383939059,41.9587978628,258956097.0,261254779.0
-87.6530217894,41.9581548757,-87.6709450752,41.9083786693,257372149.0,261202244.0
-87.6251921424,41.8788655841,-87.6635175498,41.874005383,27440219.0,736019814.0
-87.6517705068,41.9426918444,-87.6640782395,41.9218774613,262225045.0,250755914.0
-87.717503858,41.942859303,-87.6378442095,41.8932163595,4081947312.0,709413342.0
-87.6317173661,41.9146162864,-87.6453787624,41.962178629,259745404.0,26794623.0
-87.6125639471,41.8416911186,-87.6378442095,41.8932163595,261176748.0,709413342.0
-87.6572331997,41.8852813201,-87.6428084655,41.8853000224,258956097.0,258020602.0
-87.6207628651,41.8983317935,-87.6572331997,41.8852813201,27440574.0,258956097.0
-87.6384040116,41.9015669095,-87.6346478774,41.9346504482,4499068774.0,259383177.0
-87.6288741572,41.8920726347,-87.6426052473,41.9268111821,258023465.0,262076981.0
-87.6378442095,41.8932163595,-87.671445766,41.9192250505,709413342.0,4332713755.0
-87.6537935286,41.9854724225,-87.6188683546,41.8909220259,2328729126.0,269448563.0
-87.6197106717,41.8950334495,-87.640698076,41.9431550855,262184019.0,2650379809.0
-87.6429586652,41.8679024175,-87.6428084655,41.8853000224,256612742.0,258020602.0
-87.6318639497,41.8920421365,-87.6633278588,42.0045174875,2291929239.0,261212860.0
-87.7112105933,41.9386661962,-87.7302324284,41.8785943576,313441004.0,261188743.0
-87.6712503529,41.6846149678,-87.6517530558,41.6813147793,261329458.0,261195762.0
-87.6429586652,41.8679024175,-87.6219716519,41.8774061234,256612742.0,33718417.0
-87.6318639497,41.8920421365,-87.7049072355,41.9283913974,2291929239.0,369649678.0
-87.7180594796,41.7979663401,-87.7452828446,41.7966403342,261316031.0,261134351.0
-87.6572331997,41.8852813201,-87.7968155178,41.9146023652,258956097.0,261149051.0
-87.6439653703,41.949829346,-87.6173580061,41.859349715,257967566.0,11938585879.0
-87.6559981815,41.9442266014,-87.6251921424,41.8788655841,261199726.0,27440219.0
-87.6616429039,41.9490605256,-87.6462934762,41.9290776551,261181590.0,261141229.0
-87.6665362813,41.9506733576,-87.6568039088,41.9491397709,261166441.0,4384635705.0
-87.6647458359,41.8924931672,-87.6318639497,41.8920421365,261198397.0,2291929239.0
-87.6209929134,41.8849871918,-87.6321092196,41.9002656868,623820257.0,2291929252.0
-87.6333080367,41.899602111,-87.6494887289,41.9226862843,261267239.0,370097351.0
-87.6838349425,41.9477915865,-87.6991553432,41.9227606205,261181630.0,366227246.0
-87.6040586249,41.8059249688,-87.6327464887,41.8809944707,261145916.0,28289897.0
-87.6559981815,41.9442266014,-87.6634164054,41.9867117999,261199726.0,261218260.0
-87.6559981815,41.9442266014,-87.6333080367,41.899602111,261199726.0,261267239.0
-87.7112105933,41.9386661962,-87.6763559892,41.9012069941,313441004.0,261202157.0
-87.7209182385,41.9000696026,-87.7655016086,41.9272609555,261202207.0,261236570.0
-87.6378442095,41.8932163595,-87.6540070286,41.9147473049,709413342.0,265641952.0
-87.6251921424,41.8788655841,-87.6494887289,41.9226862843,27440219.0,370097351.0
-87.6612652184,41.936159071,-87.6197106717,41.8950334495,308440798.0,262184019.0
-87.6209929134,41.8849871918,-87.6327464887,41.8809944707,623820257.0,28289897.0
-87.6327464887,41.8809944707,-87.6341560931,41.922082541,28289897.0,656680113.0
-87.6716536214,41.8786674201,-87.6572331997,41.8852813201,261197750.0,258956097.0
-87.6327464887,41.8809944707,-87.6197106717,41.8950334495,28289897.0,262184019.0
-87.667569312,41.8502663663,-87.6251921424,41.8788655841,261151990.0,27440219.0
-87.667569312,41.8502663663,-87.6635175498,41.874005383,261151990.0,736019814.0
-87.6207628651,41.8983317935,-87.6572331997,41.8852813201,27440574.0,258956097.0
-87.6327464887,41.8809944707,-87.6314065252,41.8710158803,28289897.0,874447445.0
-87.7655016086,41.9272609555,-87.7560467111,41.8906088526,261236570.0,261258147.0
-87.671518011,41.9579038971,-87.6439653703,41.949829346,26794584.0,257967566.0
-87.6251921424,41.8788655841,-87.6333080367,41.899602111,27440219.0,261267239.0
-87.6173580061,41.859349715,-87.6327464887,41.8809944707,11938585879.0,28289897.0
-87.6197106717,41.8950334495,-87.6221729369,41.8706073724,262184019.0,2428811753.0
-87.6637988716,41.8268319106,-87.6516929533,41.8162234797,4336210479.0,261250999.0
-87.6462109769,41.9218549112,-87.6318639497,41.8920421365,262369215.0,2291929239.0
-87.6197106717,41.8950334495,-87.6540070286,41.9147473049,262184019.0,265641952.0
-87.7560467111,41.8906088526,-87.6333080367,41.899602111,261258147.0,261267239.0
-87.6559981815,41.9442266014,-87.6251921424,41.8788655841,261199726.0,27440219.0
-87.6203346241,41.8571838585,-87.6178596758,41.8129489392,288595701.0,261127048.0
-87.6209929134,41.8849871918,-87.6318639497,41.8920421365,623820257.0,2291929239.0
-87.6327464887,41.8809944707,-87.6341560931,41.922082541,28289897.0,656680113.0
-87.6725026464,41.8299223039,-87.6333080367,41.899602111,261170322.0,261267239.0
-87.6991553432,41.9227606205,-87.6559981815,41.9442266014,366227246.0,261199726.0
-87.6711095263,41.9724370811,-87.6608925701,41.9289459041,257173202.0,7241770106.0
-87.6357600901,41.9074919303,-87.6641882421,41.9799124453,261166853.0,257171881.0
-87.6875155152,41.9751709433,-87.6634164054,41.9867117999,261129980.0,261218260.0
-87.6786882109,41.9942660943,-87.6860998978,41.972035672,261159016.0,261134310.0
-87.6333080367,41.899602111,-87.6339734222,41.8420761168,261267239.0,261118924.0
-87.6317173661,41.9146162864,-87.6398538587,41.9347624564,259745404.0,259379126.0
-87.6308650266,41.9058577688,-87.6197106717,41.8950334495,366593183.0,262184019.0
-87.6327464887,41.8809944707,-87.5935368954,41.7834599172,28289897.0,261140622.0
-87.657005027,41.8790669938,-87.6525344838,41.8926581076,261239964.0,709393026.0
-87.6851318314,41.8786440899,-87.6318639497,41.8920421365,261252119.0,2291929239.0
-87.6763559892,41.9012069941,-87.6333080367,41.899602111,261202157.0,261267239.0
-87.6221729369,41.8706073724,-87.6572331997,41.8852813201,2428811753.0,258956097.0
-87.6308650266,41.9058577688,-87.6398538587,41.9347624564,366593183.0,259379126.0
-87.6288741572,41.8920726347,-87.6429586652,41.8679024175,258023465.0,256612742.0
-87.6197106717,41.8950334495,-87.6173580061,41.859349715,262184019.0,11938585879.0
-87.7263633246,41.8108790078,-87.6487879519,41.8361501547,261223177.0,261222943.0
-87.6327464887,41.8809944707,-87.6499072264,41.9049353016,28289897.0,734237297.0
-87.6011081642,41.740997711,-87.6002973118,41.7550627172,261148608.0,261194573.0
-87.7119742544,41.9293297134,-87.6945323419,41.9208017043,261193466.0,261156559.0
-87.6318639497,41.8920421365,-87.6428084655,41.8853000224,2291929239.0,258020602.0
-87.6573042698,41.9912345323,-87.6711095263,41.9724370811,261747507.0,257173202.0
-87.6875155152,41.9751709433,-87.7215590627,41.968069,261129980.0,305898751.0
-87.6037457654,41.7978270187,-87.6173580061,41.859349715,261158030.0,11938585879.0
-87.6251921424,41.8788655841,-87.6186777673,41.8351179863,27440219.0,261127033.0
-87.6494887289,41.9226862843,-87.7112105933,41.9386661962,370097351.0,313441004.0
-87.6709450752,41.9083786693,-87.6945323419,41.9208017043,261202244.0,261156559.0
-87.6467820813,41.938232293,-87.6537935286,41.9854724225,259575869.0,2328729126.0
-87.6991553432,41.9227606205,-87.6559981815,41.9442266014,366227246.0,261199726.0
-87.6333080367,41.899602111,-87.6763559892,41.9012069941,261267239.0,261202157.0
-87.6572331997,41.8852813201,-87.6288741572,41.8920726347,258956097.0,258023465.0
-87.6559981815,41.9442266014,-87.7633990316,41.9540276487,261199726.0,261210232.0
-87.5853031602,41.8012268363,-87.6012851221,41.7904693995,1578759292.0,261176761.0
-87.6327464887,41.8809944707,-87.6317173661,41.9146162864,28289897.0,259745404.0
-87.7655016086,41.9272609555,-87.7560467111,41.8906088526,261236570.0,261258147.0
-87.6462109769,41.9218549112,-87.6515625922,41.9363101308,262369215.0,4173985509.0
-87.6358909539,41.9292629902,-87.6350918563,41.8510178239,26099542.0,261118916.0
-87.7209182385,41.9000696026,-87.6763559892,41.9012069941,261202207.0,261202157.0
-87.6173580061,41.859349715,-87.6430228044,41.9345397158,11938585879.0,259578461.0
-87.6635175498,41.874005383,-87.6591665992,41.8090182499,736019814.0,386392006.0
-87.6207628651,41.8983317935,-87.6308650266,41.9058577688,27440574.0,366593183.0
-87.7608129894,41.905820977,-87.7968155178,41.9146023652,2256828389.0,261149051.0
-87.7234523905,41.9535821253,-87.6991553432,41.9227606205,263372992.0,366227246.0
-87.6262105324,41.8991556134,-87.6219716519,41.8774061234,261149262.0,33718417.0
-87.5949254391,41.7788768603,-87.6179313803,41.7923572233,261137159.0,261126997.0
-87.6129454143,41.8919715078,-87.6209929134,41.8849871918,736932535.0,623820257.0
-87.630963601,41.9094956686,-87.6572331997,41.8852813201,264429295.0,258956097.0
-87.6453787624,41.962178629,-87.6467820813,41.938232293,26794623.0,259575869.0
-87.6763559892,41.9012069941,-87.6558787862,41.96581197,261202157.0,257148945.0
-87.6197106717,41.8950334495,-87.6662888874,41.941555829,262184019.0,261166435.0
-87.6161341112,41.7632467988,-87.5949254391,41.7788768603,261127106.0,261137159.0
-87.7377094687,41.8765230613,-87.6750856208,41.8704150003,261154176.0,1324353893.0
-87.6317173661,41.9146162864,-87.6209929134,41.8849871918,259745404.0,623820257.0
-87.6398538587,41.9347624564,-87.6378442095,41.8932163595,259379126.0,709413342.0
-87.6559981815,41.9442266014,-87.6333080367,41.899602111,261199726.0,261267239.0
-87.6649539167,41.8997373884,-87.6499072264,41.9049353016,261166444.0,734237297.0
-87.6515625922,41.9363101308,-87.6536139825,41.8983058696,4173985509.0,739187858.0
-87.7242081939,41.7929819032,-87.6964352325,41.795430631,261160795.0,261163996.0
-87.6333080367,41.899602111,-87.6563059862,41.7442051463,261267239.0,261151261.0
-87.6838349425,41.9477915865,-87.6559981815,41.9442266014,261181630.0,261199726.0
-87.6378442095,41.8932163595,-87.6291051864,41.9002212967,709413342.0,250755811.0
-87.6308650266,41.9058577688,-87.6221729369,41.8706073724,366593183.0,2428811753.0
-87.6701668569,42.0096228806,-87.6950125892,42.001571027,261289110.0,261224249.0
-87.6173580061,41.859349715,-87.6350918563,41.8510178239,11938585879.0,261118916.0
-87.6318639497,41.8920421365,-87.6542980837,41.9462945357,2291929239.0,1764458377.0
-87.6429586652,41.8679024175,-87.6886749004,41.8713514005,256612742.0,261116532.0
-87.6308650266,41.9058577688,-87.6378442095,41.8932163595,366593183.0,709413342.0
-87.7235831853,41.9836363072,-87.7347397536,41.9243470769,261105009.0,440910596.0
-87.6572331997,41.8852813201,-87.7123574755,41.9336759885,258956097.0,261174899.0
-87.630963601,41.9094956686,-87.6209929134,41.8849871918,264429295.0,623820257.0
-87.6209929134,41.8849871918,-87.6261455896,41.9027880476,623820257.0,261278115.0
-87.6558149022,41.9955129914,-87.6573411073,41.9727095466,1257584223.0,257148930.0
-87.6428084655,41.8853000224,-87.6219716519,41.8774061234,258020602.0,33718417.0
-87.6251921424,41.8788655841,-87.667569312,41.8502663663,27440219.0,261151990.0
-87.6333080367,41.899602111,-87.6559981815,41.9442266014,261267239.0,261199726.0
-87.7655016086,41.9272609555,-87.7633990316,41.9540276487,261236570.0,261210232.0
-87.7242081939,41.7929819032,-87.6251921424,41.8788655841,261160795.0,27440219.0
-87.6907750098,41.9448137543,-87.6661106945,41.9360865352,308435154.0,2895997706.0
-87.6665962653,41.7759288274,-87.6424975271,41.7771962546,261151942.0,261214537.0
-87.6488950721,41.7174930361,-87.6635175498,41.874005383,261162196.0,736019814.0
-87.6532439924,41.9528229157,-87.6536139825,41.8983058696,261273954.0,739187858.0
-87.7633990316,41.9540276487,-87.7655016086,41.9272609555,261210232.0,261236570.0
-87.6709450752,41.9083786693,-87.6197106717,41.8950334495,261202244.0,262184019.0
-87.6327464887,41.8809944707,-87.6513108767,41.9290469366,28289897.0,261236458.0
-87.7152528177,41.9209608656,-87.6572331997,41.8852813201,261157755.0,258956097.0
-87.6714455473,41.9797955506,-87.6291051864,41.9002212967,257170004.0,250755811.0
-87.6129454143,41.8919715078,-87.6262149064,41.8925077809,736932535.0,258023463.0
-87.6572331997,41.8852813201,-87.6318639497,41.8920421365,258956097.0,2291929239.0
-87.7112105933,41.9386661962,-87.7209182385,41.9000696026,313441004.0,261202207.0
-87.6262149064,41.8925077809,-87.6357600901,41.9074919303,258023463.0,261166853.0
-87.6750753124,41.713148612,-87.6233665115,41.7065878819,261210580.0,261137021.0
-87.5727819867,41.7615779081,-87.592310855,41.794090253,261132617.0,261358990.0
-87.7131563352,41.8717864722,-87.6925159284,41.8637871234,737087283.0,261162522.0
-87.6188683546,41.8909220259,-87.6327464887,41.8809944707,269448563.0,28289897.0
-87.5949254391,41.7788768603,-87.6251921424,41.8788655841,261137159.0,27440219.0
-87.6763559892,41.9012069941,-87.6333080367,41.899602111,261202157.0,261267239.0
-87.5949254391,41.7788768603,-87.6424975271,41.7771962546,261137159.0,261214537.0
-87.6378442095,41.8932163595,-87.6314065252,41.8710158803,709413342.0,874447445.0
-87.6188683546,41.8909220259,-87.6327464887,41.8809944707,269448563.0,28289897.0
-87.6649539167,41.8997373884,-87.6499072264,41.9049353016,261166444.0,734237297.0
-87.5961833442,41.8089162826,-87.6324245245,41.8090844303,1588205336.0,9600678723.0
-87.5943479846,41.8060217045,-87.6429586652,41.8679024175,261137191.0,256612742.0
-87.7443896126,41.935214804,-87.717503858,41.942859303,261145131.0,4081947312.0
-87.7112105933,41.9386661962,-87.7215590627,41.968069,313441004.0,305898751.0
-87.6161341112,41.7632467988,-87.6424975271,41.7771962546,261127106.0,261214537.0
-87.6997544065,41.9211259143,-87.6572331997,41.8852813201,261294943.0,258956097.0
-87.7308284896,41.804147373,-87.6920317308,41.817397869,261199410.0,261163829.0
-87.6023504372,41.8237128095,-87.6161341112,41.7632467988,414162098.0,261127106.0
-87.6207628651,41.8983317935,-87.6467820813,41.938232293,27440574.0,259575869.0
-87.6188683546,41.8909220259,-87.6378442095,41.8932163595,269448563.0,709413342.0
-87.6318639497,41.8920421365,-87.6428084655,41.8853000224,2291929239.0,258020602.0
-87.6209929134,41.8849871918,-87.6207628651,41.8983317935,623820257.0,27440574.0
-87.6875155152,41.9751709433,-87.6763559892,41.9012069941,261129980.0,261202157.0
-87.6453787624,41.962178629,-87.6262105324,41.8991556134,26794623.0,261149262.0
-87.6262149064,41.8925077809,-87.6635286858,41.8474315472,258023463.0,537526620.0
-87.6011081642,41.740997711,-87.6153264942,41.7032802648,261148608.0,261127022.0
-87.6568039088,41.9491397709,-87.6453787624,41.962178629,4384635705.0,26794623.0
-87.6988607973,41.8173662079,-87.667569312,41.8502663663,418466972.0,261151990.0
-87.5917077725,41.7458424102,-87.6318639497,41.8920421365,261140619.0,2291929239.0
-87.6327464887,41.8809944707,-87.6318639497,41.8920421365,28289897.0,2291929239.0
-87.6494887289,41.9226862843,-87.6559981815,41.9442266014,370097351.0,261199726.0
-87.6262149064,41.8925077809,-87.6173580061,41.859349715,258023463.0,11938585879.0
-87.7112105933,41.9386661962,-87.6559981815,41.9442266014,313441004.0,261199726.0
-87.6327464887,41.8809944707,-87.6318639497,41.8920421365,28289897.0,2291929239.0
-87.6317173661,41.9146162864,-87.6840183712,41.9668340674,259745404.0,261212626.0
-87.6559981815,41.9442266014,-87.6763559892,41.9012069941,261199726.0,261202157.0
-87.6559981815,41.9442266014,-87.6251921424,41.8788655841,261199726.0,27440219.0
-87.6159695226,41.7402057565,-87.6161341112,41.7632467988,261127123.0,261127106.0
-87.6333080367,41.899602111,-87.6023504372,41.8237128095,261267239.0,414162098.0
-87.672920435,41.8631181033,-87.6314065252,41.8710158803,261145360.0,874447445.0
-87.7655016086,41.9272609555,-87.6991553432,41.9227606205,261236570.0,366227246.0
-87.6640782395,41.9218774613,-87.6434709559,41.9432371225,250755914.0,262169933.0
-87.6103458371,41.7621423146,-87.6232200288,41.7769437808,261152701.0,261136973.0
-87.6941973701,41.9005603836,-87.6428084655,41.8853000224,261119857.0,258020602.0
-87.7186707951,41.8917542026,-87.7128745809,41.8626614463,261198387.0,261116747.0
-87.6488950721,41.7174930361,-87.6357397768,41.6738199043,261162196.0,261198752.0
-87.6161341112,41.7632467988,-87.6665962653,41.7759288274,261127106.0,261151942.0
-87.6209929134,41.8849871918,-87.5935612875,41.8132012947,623820257.0,614386724.0
-87.6991553432,41.9227606205,-87.6875155152,41.9751709433,366227246.0,261129980.0
-87.6308650266,41.9058577688,-87.6559118484,41.9217014922,366593183.0,286369393.0
-87.6558787862,41.96581197,-87.6251921424,41.8788655841,257148945.0,27440219.0
-87.6173580061,41.859349715,-87.6221729369,41.8706073724,11938585879.0,2428811753.0
-87.6012851221,41.7904693995,-87.551994147,41.7559614313,261176761.0,261126834.0
-87.714003807,41.8390869059,-87.7235831853,41.9836363072,261163038.0,261105009.0
-87.6991553432,41.9227606205,-87.6763559892,41.9012069941,366227246.0,261202157.0
-87.6333080367,41.899602111,-87.6763559892,41.9012069941,261267239.0,261202157.0
-87.7215590627,41.968069,-87.7302324284,41.8785943576,305898751.0,261188743.0
-87.6221729369,41.8706073724,-87.6262149064,41.8925077809,2428811753.0,258023463.0
-87.7215590627,41.968069,-87.7235831853,41.9836363072,305898751.0,261105009.0
-87.6262149064,41.8925077809,-87.6209929134,41.8849871918,258023463.0,623820257.0
-87.6439653703,41.949829346,-87.6698377982,41.8996701799,257967566.0,261336469.0
-87.6493598032,41.7687668368,-87.6932651023,41.7736412828,261250917.0,261142087.0
-87.6559981815,41.9442266014,-87.6333080367,41.899602111,261199726.0,261267239.0
-87.630963601,41.9094956686,-87.671445766,41.9192250505,264429295.0,4332713755.0
-87.7242081939,41.7929819032,-87.7263633246,41.8108790078,261160795.0,261223177.0
-87.683718102,41.957735565,-87.6661106945,41.9360865352,261235213.0,2895997706.0
