o_x,o_y,d_x,d_y,o_node,d_node
-87.6640472412,41.8692744531,-87.642648998,41.8792550844,1309434683.0,257381494.0
-87.6333080367,41.899602111,-87.7209182385,41.9000696026,261267239.0,261202207.0
-87.6197106717,41.8950334495,-87.6327464887,41.8809944707,262184019.0,28289897.0
-87.6209929134,41.8849871918,-87.6716536214,41.8786674201,623820257.0,261197750.0
-87.7445755674,41.8767621307,-87.6750856208,41.8704150003,737123268.0,1324353893.0
-87.6559981815,41.9442266014,-87.6558787862,41.96581197,261199726.0,257148945.0
-87.6875155152,41.9751709433,-87.6558787862,41.96581197,261129980.0,257148945.0
-87.6195429239,41.7437209115,-87.5790888158,41.7419428604,261214305.0,261283799.0
-87.6414597588,41.9217783562,-87.671518011,41.9579038971,262370227.0,26794584.0
-87.6219716519,41.8774061234,-87.6378442095,41.8932163595,33718417.0,709413342.0
-87.6350918563,41.8510178239,-87.6327464887,41.8809944707,261118916.0,28289897.0
-87.6333080367,41.899602111,-87.6494887289,41.9226862843,261267239.0,370097351.0
-87.6875155152,41.9751709433,-87.7235831853,41.9836363072,261129980.0,261105009.0
-87.6327464887,41.8809944707,-87.6572331997,41.8852813201,28289897.0,258956097.0
-87.7209182385,41.9000696026,-87.7112105933,41.9386661962,261202207.0,313441004.0
-87.5863483178,41.7441995348,-87.6251921424,41.8788655841,261172176.0,27440219.0
-87.6321092196,41.9002656868,-87.6572331997,41.8852813201,2291929252.0,258956097.0
-87.632245255,41.8018227527,-87.6139994504,41.808511513,368380113.0,261207765.0
-87.7215590627,41.968069,-87.6875155152,41.9751709433,305898751.0,261129980.0
-87.6378442095,41.8932163595,-87.642648998,41.8792550844,709413342.0,257381494.0
-87.6288741572,41.8920726347,-87.6327464887,41.8809944707,258023465.0,28289897.0
-87.6875155152,41.9751709433,-87.6950125892,42.001571027,261129980.0,261224249.0
-87.6753116216,41.906025969,-87.6209929134,41.8849871918,261110397.0,623820257.0
-87.7347397536,41.9243470769,-87.7234523905,41.9535821253,440910596.0,263372992.0
-87.6251921424,41.8788655841,-87.6763559892,41.9012069941,27440219.0,261202157.0
-87.6209929134,41.8849871918,-87.6262149064,41.8925077809,623820257.0,258023463.0
-87.6350918563,41.8510178239,-87.6595642391,41.8563332167,261118916.0,261151302.0
-87.6566440918,41.9425851797,-87.6523653588,41.9636331692,262225141.0,257169228.0
-87.6262149064,41.8925077809,-87.6470785093,41.942577185,258023463.0,261139211.0
-87.6339734222,41.8420761168,-87.6635175498,41.874005383,261118924.0,736019814.0
-87.6318639497,41.8920421365,-87.6536139825,41.8983058696,2291929239.0,739187858.0
-87.642648998,41.8792550844,-87.5940154442,41.7905666284,257381494.0,261137170.0
-87.6378442095,41.8932163595,-87.6572331997,41.8852813201,709413342.0,258956097.0
-87.6161341112,41.7632467988,-87.6424975271,41.7771962546,261127106.0,261214537.0
-87.6327464887,41.8809944707,-87.6321092196,41.9002656868,28289897.0,2291929252.0
-87.7234523905,41.9535821253,-87.7112105933,41.9386661962,263372992.0,313441004.0
-87.7655016086,41.9272609555,-87.6838349425,41.9477915865,261236570.0,261181630.0
-87.6378442095,41.8932163595,-87.6327464887,41.8809944707,709413342.0,28289897.0
-87.6559981815,41.9442266014,-87.6494887289,41.9226862843,261199726.0,370097351.0
-87.6559118484,41.9217014922,-87.6536139825,41.8983058696,286369393.0,739187858.0
-87.6333080367,41.899602111,-87.6763559892,41.9012069941,261267239.0,261202157.0
-87.6207628651,41.8983317935,-87.6318639497,41.8920421365,27440574.0,2291929239.0
-87.6763559892,41.9012069941,-87.6333080367,41.899602111,261202157.0,261267239.0
-87.6357600901,41.9074919303,-87.6318639497,41.8920421365,261166853.0,2291929239.0
-87.6517705068,41.9426918444,-87.6525344838,41.8926581076,262225045.0,261204537.0
-87.6209929134,41.8849871918,-87.6341560931,41.922082541,623820257.0,656680113.0
-87.684490122,41.8994222543,-87.6129454143,41.8919715078,261135337.0,736932535.0
-87.6763559892,41.9012069941,-87.6991553432,41.9227606205,261202157.0,366227246.0
-87.6262149064,41.8925077809,-87.668574537,41.8559343655,258023463.0,261151985.0
-87.6653376596,41.9066507664,-87.6262105324,41.8991556134,261166397.0,261149262.0
-87.6640782395,41.9218774613,-87.6188683546,41.8909220259,250755914.0,269448563.0
-87.6716536214,41.8786674201,-87.6378442095,41.8932163595,261197750.0,709413342.0
-87.6241352979,41.8492467545,-87.6209929134,41.8849871918,253960123.0,623820257.0
-87.6261455896,41.9027880476,-87.6327464887,41.8809944707,261278115.0,28289897.0
-87.5727171342,41.7296764229,-87.5949254391,41.7788768603,261142325.0,261137159.0
-87.6197106717,41.8950334495,-87.657005027,41.8790669938,262184019.0,261239964.0
-87.7209182385,41.9000696026,-87.6333080367,41.899602111,261202207.0,261267239.0
-87.6487879519,41.8361501547,-87.6635175498,41.874005383,261222943.0,736019814.0
-87.6262149064,41.8925077809,-87.6219716519,41.8774061234,258023463.0,33718417.0
-87.7234523905,41.9535821253,-87.7215590627,41.968069,263372992.0,305898751.0
-87.6178596758,41.8129489392,-87.592310855,41.794090253,261127048.0,261358990.0
-87.6439653703,41.949829346,-87.6564115308,41.9362371791,257967566.0,4173985511.0
-87.6922563262,41.9157411934,-87.6536139825,41.8983058696,261224226.0,739187858.0
-87.6735740325,42.0016981937,-87.6714455473,41.9797955506,261294442.0,257170004.0
-87.6988607973,41.8173662079,-87.667569312,41.8502663663,418466972.0,261151990.0
-87.6640472412,41.8692744531,-87.6378442095,41.8932163595,1309434683.0,709413342.0
-87.6327464887,41.8809944707,-87.676373281,41.9578433752,28289897.0,261115181.0
-87.6327464887,41.8809944707,-87.6522612961,41.8565067379,28289897.0,261127654.0
-87.6687944391,41.9451704528,-87.701330291,41.9428725376,2447758345.0,261185512.0
-87.6591665992,41.8090182499,-87.6725026464,41.8299223039,386392006.0,261170322.0
-87.6875155152,41.9751709433,-87.6991553432,41.9227606205,261129980.0,366227246.0
-87.6846859492,41.9067077917,-87.6318639497,41.8920421365,261135341.0,2291929239.0
-87.8415864319,41.9822729289,-87.8197891138,41.978068292,261140854.0,261128034.0
-87.6023504372,41.8237128095,-87.592310855,41.794090253,414162098.0,261358990.0
-87.6023504372,41.8237128095,-87.6251921424,41.8788655841,414162098.0,27440219.0
-87.6429586652,41.8679024175,-87.6572331997,41.8852813201,256612742.0,258956097.0
-87.6327464887,41.8809944707,-87.7478743394,41.8841446699,28289897.0,261230310.0
-87.6991553432,41.9227606205,-87.6763559892,41.9012069941,366227246.0,261202157.0
-87.6796002867,41.8995065476,-87.6197106717,41.8950334495,261172241.0,262184019.0
-87.6763559892,41.9012069941,-87.6494887289,41.9226862843,261202157.0,370097351.0
-87.6350918563,41.8510178239,-87.6173580061,41.859349715,261118916.0,11938585879.0
-87.6305800611,41.8612808467,-87.6288741572,41.8920726347,261185878.0,258023465.0
-87.6173580061,41.859349715,-87.6262105324,41.8991556134,11938585879.0,261149262.0
-87.6838349425,41.9477915865,-87.6875155152,41.9751709433,261181630.0,261129980.0
-87.771166703,41.9788295262,-87.7633990316,41.9540276487,261115432.0,261210232.0
-87.6470785093,41.942577185,-87.6453787624,41.962178629,261139211.0,26794623.0
-87.6333080367,41.899602111,-87.6161341112,41.7632467988,261267239.0,261127106.0
-87.6763559892,41.9012069941,-87.6991553432,41.9227606205,261202157.0,366227246.0
-87.6288741572,41.8920726347,-87.671518011,41.9579038971,258023465.0,26794584.0
-87.6558787862,41.96581197,-87.6634164054,41.9867117999,257148945.0,261218260.0
-87.7524091367,41.9606756968,-87.6219716519,41.8774061234,261295044.0,33718417.0
-87.6378442095,41.8932163595,-87.6431623703,41.8350679168,709413342.0,261160580.0
-87.6786882109,41.9942660943,-87.6687944391,41.9451704528,261159016.0,2447758345.0
-87.6559981815,41.9442266014,-87.6558787862,41.96581197,261199726.0,257148945.0
-87.6428084655,41.8853000224,-87.6197106717,41.8950334495,258020602.0,262184019.0
-87.6173580061,41.859349715,-87.6219716519,41.8774061234,11938585879.0,33718417.0
-87.6357397768,41.6738199043,-87.6690544032,41.6897299145,261198752.0,261192294.0
-87.630963601,41.9094956686,-87.6747191345,41.8995897957,264429295.0,261115166.0
-87.780270163,41.9201527839,-87.7103539349,41.9066839592,261203052.0,261255841.0
-87.6314065252,41.8710158803,-87.6895798343,41.9066385418,874447445.0,261132161.0
-87.5756371314,41.7284560288,-87.6318639497,41.8920421365,261154839.0,2291929239.0
-87.6318639497,41.8920421365,-87.657005027,41.8790669938,2291929239.0,261239964.0
-87.7058971305,41.8789144956,-87.7172201,41.8601900192,261132070.0,261174185.0
-87.6261455896,41.9027880476,-87.6314065252,41.8710158803,261278115.0,874447445.0
-87.6298717446,41.7617023786,-87.6262149064,41.8925077809,261224822.0,258023463.0
-87.6173580061,41.859349715,-87.6327464887,41.8809944707,11938585879.0,28289897.0
-87.6640472412,41.8692744531,-87.672920435,41.8631181033,1309434683.0,261145360.0
-87.6161341112,41.7632467988,-87.6424975271,41.7771962546,261127106.0,261214537.0
-87.6950125892,42.001571027,-87.6634164054,41.9867117999,261224249.0,261218260.0
-87.5853031602,41.8012268363,-87.6042092221,41.813200941,1578759292.0,261162602.0
-87.714003807,41.8390869059,-87.7209182385,41.9000696026,261163038.0,261202207.0
-87.6439324936,41.8417186095,-87.6262149064,41.8925077809,261205221.0,258023463.0
-87.7242081939,41.7929819032,-87.7131924966,41.6948789661,261160795.0,261130621.0
-87.7600980476,41.8837934871,-87.7335180512,41.8952576428,261210198.0,261163677.0
-87.5961833442,41.8089162826,-87.6251921424,41.8788655841,1588205336.0,27440219.0
-87.6649539167,41.8997373884,-87.6327464887,41.8809944707,261166444.0,28289897.0
-87.6631958495,41.9654457842,-87.6262105324,41.8991556134,257168831.0,261149262.0
-87.6558787862,41.96581197,-87.6634164054,41.9867117999,257148945.0,261218260.0
-87.642648998,41.8792550844,-87.6209929134,41.8849871918,257381494.0,623820257.0
-87.6634164054,41.9867117999,-87.6558787862,41.96581197,261218260.0,257148945.0
-87.7128142315,41.9502120955,-87.6665362813,41.9506733576,4081947061.0,261166441.0
-87.7073712344,41.8408329604,-87.7277626622,41.8452133803,261213403.0,261118010.0
-87.685362024,41.9286190509,-87.6398538587,41.9347624564,261092768.0,259379126.0
-87.6261455896,41.9027880476,-87.6318639497,41.8920421365,261278115.0,2291929239.0
-87.6262149064,41.8925077809,-87.6207628651,41.8983317935,258023463.0,27440574.0
-87.6129454143,41.8919715078,-87.6318639497,41.8920421365,736932535.0,2291929239.0
-87.6572331997,41.8852813201,-87.6327464887,41.8809944707,258956097.0,28289897.0
-87.6641882421,41.9799124453,-87.6430228044,41.9345397158,257171881.0,259578461.0
-87.6318639497,41.8920421365,-87.640698076,41.9431550855,2291929239.0,2650379809.0
-87.6178596758,41.8129489392,-87.6233665115,41.7065878819,261127048.0,261137021.0
-87.759857019,41.970288894,-87.7698815509,41.88366198,288470605.0,2460939638.0
-87.5727819867,41.7615779081,-87.6333080367,41.899602111,261132617.0,261267239.0
-87.7600980476,41.8837934871,-87.6841474493,41.8847677845,261210198.0,261135318.0
-87.6635286858,41.8474315472,-87.6914304807,41.8484115955,537526620.0,261321884.0
-87.5961833442,41.8089162826,-87.6591665992,41.8090182499,1588205336.0,386392006.0
-87.5896070309,41.7979652088,-87.6327464887,41.8809944707,261141741.0,28289897.0
-87.6173580061,41.859349715,-87.6209929134,41.8849871918,11938585879.0,623820257.0
-87.6542980837,41.9462945357,-87.6523653588,41.9636331692,1764458377.0,257169228.0
-87.6572331997,41.8852813201,-87.6209929134,41.8849871918,258956097.0,623820257.0
-87.6209929134,41.8849871918,-87.6129454143,41.8919715078,623820257.0,736932535.0
-87.6173580061,41.859349715,-87.6221729369,41.8706073724,11938585879.0,2428811753.0
-87.6188683546,41.8909220259,-87.6318639497,41.8920421365,269448563.0,2291929239.0
-87.6940010612,41.9725808001,-87.6944151909,41.9868086263,261158079.0,261211813.0
-87.6875155152,41.9751709433,-87.7215590627,41.968069,261129980.0,305898751.0
-87.6314065252,41.8710158803,-87.6129454143,41.8919715078,874447445.0,736932535.0
-87.6540070286,41.9147473049,-87.6262105324,41.8991556134,265641952.0,261149262.0
-87.5853031602,41.8012268363,-87.6012851221,41.7904693995,1578759292.0,261176761.0
-87.6106933,41.7766915396,-87.6205583422,41.7828634535,261152778.0,253960175.0
-87.642648998,41.8792550844,-87.6219716519,41.8774061234,257381494.0,33718417.0
-87.6186777673,41.8351179863,-87.6178596758,41.8129489392,261127033.0,261127048.0
-87.6429586652,41.8679024175,-87.6499072264,41.9049353016,256612742.0,734237297.0
-87.667569312,41.8502663663,-87.6991553432,41.9227606205,261151990.0,366227246.0
-87.6428084655,41.8853000224,-87.6434709559,41.9432371225,258020602.0,262169933.0
-87.642648998,41.8792550844,-87.6453787624,41.962178629,257381494.0,26794623.0
-87.6875155152,41.9751709433,-87.6763559892,41.9012069941,261129980.0,261202157.0
-87.7086378647,41.7987971043,-87.6429586652,41.8679024175,261169870.0,256612742.0
-87.7112105933,41.9386661962,-87.6559981815,41.9442266014,313441004.0,261199726.0
-87.6262149064,41.8925077809,-87.6209929134,41.8849871918,258023463.0,623820257.0
-87.6314065252,41.8710158803,-87.6173580061,41.859349715,874447445.0,11938585879.0
-87.6173580061,41.859349715,-87.6188683546,41.8909220259,11938585879.0,269448563.0
-87.6563059862,41.7442051463,-87.6665962653,41.7759288274,261151261.0,261151942.0
-87.6219716519,41.8774061234,-87.5831437169,41.7905062613,33718417.0,261224544.0
-87.6288741572,41.8920726347,-87.6716536214,41.8786674201,258023465.0,261197750.0
-87.6327464887,41.8809944707,-87.6572331997,41.8852813201,28289897.0,258956097.0
-87.7655016086,41.9272609555,-87.7560467111,41.8906088526,261236570.0,261258147.0
-87.714003807,41.8390869059,-87.667569312,41.8502663663,261163038.0,261151990.0
-87.714003807,41.8390869059,-87.7172201,41.8601900192,261163038.0,261174185.0
-87.6788459662,41.9725625375,-87.6207628651,41.8983317935,262158752.0,27440574.0
-87.6288741572,41.8920726347,-87.6327464887,41.8809944707,258023465.0,28289897.0
-87.6173580061,41.859349715,-87.6188683546,41.8909220259,11938585879.0,269448563.0
-87.7695533321,41.8754975076,-87.6750856208,41.8704150003,737158019.0,1324353893.0
-87.6470785093,41.942577185,-87.6997544065,41.9211259143,261139211.0,261294943.0
-87.657005027,41.8790669938,-87.6525344838,41.8926581076,261239964.0,261204537.0
-87.6103458371,41.7621423146,-87.5902857319,41.7621651218,261152701.0,261160225.0
-87.6488950721,41.7174930361,-87.6357397768,41.6738199043,261162196.0,261198752.0
-87.6209929134,41.8849871918,-87.6499072264,41.9049353016,623820257.0,734237297.0
-87.6991553432,41.9227606205,-87.6333080367,41.899602111,366227246.0,261267239.0
-87.6439653703,41.949829346,-87.6321092196,41.9002656868,257967566.0,2291929252.0
-87.6635175498,41.874005383,-87.6763559892,41.9012069941,736019814.0,261202157.0
-87.6129454143,41.8919715078,-87.6173580061,41.859349715,736932535.0,11938585879.0
-87.6350918563,41.8510178239,-87.6378442095,41.8932163595,261118916.0,709413342.0
-87.6327464887,41.8809944707,-87.6318639497,41.8920421365,28289897.0,2291929239.0
-87.6835062305,41.9504425991,-87.6750951155,41.9160052737,261235206.0,261115272.0
-87.7560467111,41.8906088526,-87.7209182385,41.9000696026,261258147.0,261202207.0
-87.7714955258,41.9421694153,-87.6907750098,41.9448137543,261139165.0,308435154.0
-87.6572331997,41.8852813201,-87.6595642391,41.8563332167,258956097.0,261151302.0
-87.6358909539,41.9292629902,-87.6219716519,41.8774061234,26099542.0,33718417.0
-87.592310855,41.794090253,-87.6233665115,41.7065878819,261358990.0,261137021.0
-87.6453787624,41.962178629,-87.6209929134,41.8849871918,26794623.0,623820257.0
-87.6197106717,41.8950334495,-87.6378442095,41.8932163595,262184019.0,709413342.0
-87.6530217894,41.9581548757,-87.6765780714,41.9651417087,257372149.0,264415063.0
-87.6197106717,41.8950334495,-87.6327464887,41.8809944707,262184019.0,28289897.0
-87.6350918563,41.8510178239,-87.6555162889,41.8423039419,261118916.0,347572915.0
-87.642648998,41.8792550844,-87.659122427,42.004764559,257381494.0,261242502.0
-87.6219716519,41.8774061234,-87.6188683546,41.8909220259,33718417.0,269448563.0
-87.6288741572,41.8920726347,-87.6573411073,41.9727095466,258023465.0,257148930.0
-87.6763559892,41.9012069941,-87.7209182385,41.9000696026,261202157.0,261202207.0
-87.6991553432,41.9227606205,-87.7234523905,41.9535821253,366227246.0,263372992.0
-87.6233665115,41.7065878819,-87.6159695226,41.7402057565,261137021.0,261127123.0
-87.5831437169,41.7905062613,-87.6201776393,41.7692450579,261224544.0,261214297.0
-87.6350918563,41.8510178239,-87.6314065252,41.8710158803,261118916.0,874447445.0
-87.714003807,41.8390869059,-87.7172201,41.8601900192,261163038.0,261174185.0
-87.7560467111,41.8906088526,-87.7209182385,41.9000696026,261258147.0,261202207.0
-87.6219716519,41.8774061234,-87.6221729369,41.8706073724,33718417.0,2428811753.0
-87.6510618838,41.9217781876,-87.6262105324,41.8991556134,370097483.0,261149262.0
-87.6209929134,41.8849871918,-87.6173580061,41.859349715,623820257.0,11938585879.0
-87.7308987849,41.9572641084,-87.6840183712,41.9668340674,261268635.0,261212626.0
-87.6640472412,41.8692744531,-87.6925159284,41.8637871234,1309434683.0,261162522.0
-87.6563059862,41.7442051463,-87.6159695226,41.7402057565,261151261.0,261127123.0
-87.642648998,41.8792550844,-87.6261455896,41.9027880476,257381494.0,261278115.0
-87.6327464887,41.8809944707,-87.6378442095,41.8932163595,28289897.0,709413342.0
-87.6161341112,41.7632467988,-87.695666342,41.7718485152,261127106.0,261150080.0
-87.7560467111,41.8906088526,-87.7302324284,41.8785943576,261258147.0,261188743.0
-87.5941966274,41.7980417164,-87.6327464887,41.8809944707,386823019.0,28289897.0
-87.6327464887,41.8809944707,-87.6209929134,41.8849871918,28289897.0,623820257.0
-87.7560467111,41.8906088526,-87.7302324284,41.8785943576,261258147.0,261188743.0
-87.6378442095,41.8932163595,-87.6188683546,41.8909220259,709413342.0,269448563.0
-87.6209929134,41.8849871918,-87.6572331997,41.8852813201,623820257.0,258956097.0
-87.6991553432,41.9227606205,-87.6763559892,41.9012069941,366227246.0,261202157.0
-87.6173580061,41.859349715,-87.5831437169,41.7905062613,11938585879.0,261224544.0
-87.7655016086,41.9272609555,-87.7560467111,41.8906088526,261236570.0,261258147.0
-87.6460070664,41.9534000435,-87.6517705068,41.9426918444,262167589.0,262225045.0
-87.6635175498,41.874005383,-87.6487879519,41.8361501547,736019814.0,261222943.0
-87.659122427,42.004764559,-87.6327464887,41.8809944707,261242502.0,28289897.0
-87.6197106717,41.8950334495,-87.5466439265,41.7274198355,262184019.0,261245768.0
-87.6207628651,41.8983317935,-87.6561568309,41.9289672664,27440574.0,261223218.0
-87.6207628651,41.8983317935,-87.642648998,41.8792550844,27440574.0,257381494.0
-87.7598126285,41.8765928828,-87.672920435,41.8631181033,261154184.0,261145360.0
-87.6558787862,41.96581197,-87.6838349425,41.9477915865,257148945.0,261181630.0
-87.6219716519,41.8774061234,-87.6207628651,41.8983317935,33718417.0,27440574.0
-87.6747191345,41.8995897957,-87.6572331997,41.8852813201,261115166.0,258956097.0
-87.6515625922,41.9363101308,-87.6460070664,41.9534000435,4173985509.0,262167589.0
-87.6875155152,41.9751709433,-87.6558787862,41.96581197,261129980.0,257148945.0
-87.6573411073,41.9727095466,-87.6428084655,41.8853000224,257148930.0,258020602.0
-87.6414597588,41.9217783562,-87.6262105324,41.8991556134,262370227.0,261149262.0
-87.685362024,41.9286190509,-87.642648998,41.8792550844,261092768.0,257381494.0
-87.6327464887,41.8809944707,-87.6696239301,41.8924331563,28289897.0,261198400.0
-87.6159695226,41.7402057565,-87.6233665115,41.7065878819,261127123.0,261137021.0
-87.6219716519,41.8774061234,-87.6188683546,41.8909220259,33718417.0,269448563.0
-87.6558787862,41.96581197,-87.6634164054,41.9867117999,257148945.0,261218260.0
-87.770122842,41.8909693802,-87.7598126285,41.8765928828,261156143.0,261154184.0
-87.592310855,41.794090253,-87.6251921424,41.8788655841,261358990.0,27440219.0
-87.6251921424,41.8788655841,-87.7633990316,41.9540276487,27440219.0,261210232.0
-87.6346478774,41.9346504482,-87.6384040116,41.9015669095,259383177.0,4499068774.0
-87.6178596758,41.8129489392,-87.6186777673,41.8351179863,261127048.0,261127033.0
-87.6634164054,41.9867117999,-87.6701668569,42.0096228806,261218260.0,261289110.0
-87.6409015248,41.9074128162,-87.6209929134,41.8849871918,261228328.0,623820257.0
-87.6327464887,41.8809944707,-87.7201851765,41.8625777773,28289897.0,261145327.0
-87.6221729369,41.8706073724,-87.6209929134,41.8849871918,2428811753.0,623820257.0
-87.6318639497,41.8920421365,-87.6308650266,41.9058577688,2291929239.0,366593183.0
-87.642648998,41.8792550844,-87.6573411073,41.9727095466,257381494.0,257148930.0
-87.7235831853,41.9836363072,-87.7215590627,41.968069,261105009.0,305898751.0
-87.6558787862,41.96581197,-87.6763559892,41.9012069941,257148945.0,261202157.0
-87.6159695226,41.7402057565,-87.5727171342,41.7296764229,261127123.0,261142325.0
-87.6300448953,41.7424875717,-87.6201776393,41.7692450579,261224834.0,261214297.0
-87.7655016086,41.9272609555,-87.8060200025,41.9465114202,261236570.0,261181579.0
-87.6676836101,42.0062788614,-87.6698247721,42.0212235931,261166381.0,261124986.0
-87.6173580061,41.859349715,-87.6327464887,41.8809944707,11938585879.0,28289897.0
-87.6221729369,41.8706073724,-87.6209929134,41.8849871918,2428811753.0,623820257.0
-87.6173580061,41.859349715,-87.6327464887,41.8809944707,11938585879.0,28289897.0
-87.6559981815,41.9442266014,-87.6333080367,41.899602111,261199726.0,261267239.0
-87.6494887289,41.9226862843,-87.6991553432,41.9227606205,370097351.0,366227246.0
-87.6262149064,41.8925077809,-87.6341560931,41.922082541,258023463.0,656680113.0
-87.688737298,41.7388400971,-87.6707697365,41.7475342629,261184793.0,261177259.0
-87.6346478774,41.9346504482,-87.6318639497,41.8920421365,259383177.0,2291929239.0
-87.5727171342,41.7296764229,-87.592310855,41.794090253,261142325.0,261358990.0
-87.6378442095,41.8932163595,-87.6209929134,41.8849871918,709413342.0,623820257.0
-87.642648998,41.8792550844,-87.6221729369,41.8706073724,257381494.0,2428811753.0
-87.6314065252,41.8710158803,-87.6209929134,41.8849871918,874447445.0,623820257.0
-87.6241352979,41.8492467545,-87.6327464887,41.8809944707,253960123.0,28289897.0
-87.5658238794,41.7686011013,-87.5836072899,41.7555681774,261191330.0,261194539.0
-87.6753116216,41.906025969,-87.6499072264,41.9049353016,261110397.0,734237297.0
-87.6572331997,41.8852813201,-87.6635286858,41.8474315472,258956097.0,537526620.0
-87.6517705068,41.9426918444,-87.6197106717,41.8950334495,262225045.0,262184019.0
-87.6532439924,41.9528229157,-87.6566440918,41.9425851797,261273954.0,262225141.0
-87.6327464887,41.8809944707,-87.6572331997,41.8852813201,28289897.0,258956097.0
-87.6209929134,41.8849871918,-87.6462934762,41.9290776551,623820257.0,261141229.0
-87.6241352979,41.8492467545,-87.6318639497,41.8920421365,253960123.0,2291929239.0
-87.6991553432,41.9227606205,-87.6763559892,41.9012069941,366227246.0,261202157.0
-87.6333080367,41.899602111,-87.6494887289,41.9226862843,261267239.0,370097351.0
-87.6665362779,42.0159343756,-87.6603894557,41.958055933,261118345.0,12191241534.0
-87.6514091317,41.7551743829,-87.6378442095,41.8932163595,261185763.0,709413342.0
-87.6266589003,41.9075200747,-87.6197106717,41.8950334495,271147928.0,262184019.0
-87.6327464887,41.8809944707,-87.657005027,41.8790669938,28289897.0,261239964.0
-87.642648998,41.8792550844,-87.6429586652,41.8679024175,257381494.0,256612742.0
-87.6317173661,41.9146162864,-87.6207628651,41.8983317935,259745404.0,27440574.0
-87.6635175498,41.874005383,-87.6763559892,41.9012069941,736019814.0,261202157.0
-87.6653376596,41.9066507664,-87.6288741572,41.8920726347,261166397.0,258023465.0
-87.7655016086,41.9272609555,-87.6251921424,41.8788655841,261236570.0,27440219.0
-87.551428197,41.7412427285,-87.5727819867,41.7615779081,261116225.0,261132617.0
-87.6357600901,41.9074919303,-87.6261455896,41.9027880476,261166853.0,261278115.0
-87.6188683546,41.8909220259,-87.642648998,41.8792550844,269448563.0,257381494.0
-87.6591665992,41.8090182499,-87.6333080367,41.899602111,386392006.0,261267239.0
-87.6753116216,41.906025969,-87.6499072264,41.9049353016,261110397.0,734237297.0
-87.6207628651,41.8983317935,-87.6467297286,41.9346591566,27440574.0,259576127.0
-87.7583535876,41.9939301285,-87.6950125892,42.001571027,287220215.0,261224249.0
-87.6219716519,41.8774061234,-87.6262149064,41.8925077809,33718417.0,258023463.0
-87.6559981815,41.9442266014,-87.6251921424,41.8788655841,261199726.0,27440219.0
-87.6462934762,41.9290776551,-87.724267094,41.9297590466,261141229.0,261186005.0
-87.6262149064,41.8925077809,-87.665676837,41.9287630064,258023463.0,261166425.0
-87.6103458371,41.7621423146,-87.6232200288,41.7769437808,261152701.0,261136973.0
-87.6318639497,41.8920421365,-87.6357600901,41.9074919303,2291929239.0,261166853.0
-87.6209929134,41.8849871918,-87.6428084655,41.8853000224,623820257.0,258020602.0
-87.5636925942,41.7444906426,-87.6327464887,41.8809944707,261214762.0,28289897.0
-87.6173580061,41.859349715,-87.6209929134,41.8849871918,11938585879.0,623820257.0
-87.6179313803,41.7923572233,-87.5949254391,41.7788768603,261126997.0,261137159.0
-87.6635175498,41.874005383,-87.6251921424,41.8788655841,736019814.0,27440219.0
-87.6838349425,41.9477915865,-87.6635175498,41.874005383,261181630.0,736019814.0
-87.5949254391,41.7788768603,-87.592310855,41.794090253,261137159.0,261358990.0
-87.551428197,41.7412427285,-87.5961833442,41.8089162826,261116225.0,1588205336.0
-87.5727819867,41.7615779081,-87.6333080367,41.899602111,261132617.0,261267239.0
-87.6707697365,41.7475342629,-87.5790888158,41.7419428604,261177259.0,261283799.0
-87.6999685912,41.9284315635,-87.6467297286,41.9346591566,369649696.0,259576127.0
-87.6221729369,41.8706073724,-87.6209929134,41.8849871918,2428811753.0,623820257.0
-87.6207628651,41.8983317935,-87.6422063127,41.9305785697,27440574.0,261236606.0
-87.7112105933,41.9386661962,-87.6559981815,41.9442266014,313441004.0,261199726.0
-87.5961833442,41.8089162826,-87.6178596758,41.8129489392,1588205336.0,261127048.0
-87.5813495087,41.7696904664,-87.6173580061,41.859349715,261230091.0,11938585879.0
-87.6428084655,41.8853000224,-87.6536139825,41.8983058696,258020602.0,739187858.0
-87.6141870291,41.8277887624,-87.6006915709,41.8204569069,261251857.0,261124292.0
-87.6429586652,41.8679024175,-87.6173580061,41.859349715,256612742.0,11938585879.0
-87.6505810959,41.7106148902,-87.6132286335,41.7179672564,261114819.0,261283275.0
-87.6846859492,41.9067077917,-87.6850821101,41.9212731053,261135341.0,261134243.0
-87.592310855,41.794090253,-87.5961833442,41.8089162826,261358990.0,1588205336.0
-87.6266589003,41.9075200747,-87.6327464887,41.8809944707,271147928.0,28289897.0
-87.6997544065,41.9211259143,-87.6499072264,41.9049353016,261294943.0,734237297.0
-87.6327464887,41.8809944707,-87.6209929134,41.8849871918,28289897.0,623820257.0
-87.7112105933,41.9386661962,-87.6838349425,41.9477915865,313441004.0,261181630.0
-87.6850821101,41.9212731053,-87.6414597588,41.9217783562,261134243.0,262370227.0
-87.6333080367,41.899602111,-87.6186777673,41.8351179863,261267239.0,261127033.0
-87.6333080367,41.899602111,-87.6635175498,41.874005383,261267239.0,736019814.0
-87.6641882421,41.9799124453,-87.6936374936,42.0013159243,257171881.0,261141610.0
-87.6178596758,41.8129489392,-87.6159695226,41.7402057565,261127048.0,261127123.0
-87.6950125892,42.001571027,-87.6875155152,41.9751709433,261224249.0,261129980.0
